"Date","ZipCode","ZORI","State","CountyName","City"
"2019.07.31",20902,1814.60451154385,"MD","Montgomery County","Silver Spring"
"2019.08.31",20902,1822.31218863799,"MD","Montgomery County","Silver Spring"
"2019.09.30",20902,1830.77101992572,"MD","Montgomery County","Silver Spring"
"2019.10.31",20902,1830.87526110686,"MD","Montgomery County","Silver Spring"
"2019.11.30",20902,1836.97680728863,"MD","Montgomery County","Silver Spring"
"2019.12.31",20902,1858.24964171717,"MD","Montgomery County","Silver Spring"
"2020.01.31",20902,1873.08012961918,"MD","Montgomery County","Silver Spring"
"2020.02.29",20902,1877.14265894786,"MD","Montgomery County","Silver Spring"
"2020.03.31",20902,1855.02294918989,"MD","Montgomery County","Silver Spring"
"2020.04.30",20902,1844.27406564207,"MD","Montgomery County","Silver Spring"
"2020.05.31",20902,1832.75705841216,"MD","Montgomery County","Silver Spring"
"2020.06.30",20902,1825.2560939421,"MD","Montgomery County","Silver Spring"
"2020.07.31",20902,1824.47992314579,"MD","Montgomery County","Silver Spring"
"2020.08.31",20902,1830.6230271499,"MD","Montgomery County","Silver Spring"
"2020.09.30",20902,1808.22252068721,"MD","Montgomery County","Silver Spring"
"2020.10.31",20902,1818.9192541585,"MD","Montgomery County","Silver Spring"
"2020.11.30",20902,1801.28997651362,"MD","Montgomery County","Silver Spring"
"2020.12.31",20902,1800.32543052898,"MD","Montgomery County","Silver Spring"
"2021.01.31",20902,1776.8470673896,"MD","Montgomery County","Silver Spring"
"2021.02.28",20902,1769.56168128422,"MD","Montgomery County","Silver Spring"
"2021.03.31",20902,1803.57076405495,"MD","Montgomery County","Silver Spring"
"2021.04.30",20902,1823.24910082639,"MD","Montgomery County","Silver Spring"
"2021.05.31",20902,1849.87274026535,"MD","Montgomery County","Silver Spring"
"2021.06.30",20902,1862.49206045264,"MD","Montgomery County","Silver Spring"
"2021.07.31",20902,1881.91673823248,"MD","Montgomery County","Silver Spring"
"2021.08.31",20902,1924.32125555308,"MD","Montgomery County","Silver Spring"
"2021.09.30",20902,1907.85442893433,"MD","Montgomery County","Silver Spring"
"2021.10.31",20902,1920.71946863645,"MD","Montgomery County","Silver Spring"
"2021.11.30",20902,1930.59573524076,"MD","Montgomery County","Silver Spring"
"2021.12.31",20902,1961.55383813725,"MD","Montgomery County","Silver Spring"
"2022.01.31",20902,1997.97155938808,"MD","Montgomery County","Silver Spring"
"2022.02.28",20902,2015.51158109185,"MD","Montgomery County","Silver Spring"
"2022.03.31",20902,2050.35248453948,"MD","Montgomery County","Silver Spring"
"2022.04.30",20902,2050.66317763578,"MD","Montgomery County","Silver Spring"
"2022.05.31",20902,2043.37848110864,"MD","Montgomery County","Silver Spring"
"2022.06.30",20902,2063.22206161763,"MD","Montgomery County","Silver Spring"
"2022.07.31",20902,2061.35921735301,"MD","Montgomery County","Silver Spring"
"2022.08.31",20902,2050.77438051022,"MD","Montgomery County","Silver Spring"
"2022.09.30",20902,2062.31745138113,"MD","Montgomery County","Silver Spring"
"2022.10.31",20902,2023.24479874804,"MD","Montgomery County","Silver Spring"
"2022.11.30",20902,2040.32219439455,"MD","Montgomery County","Silver Spring"
"2022.12.31",20902,1981.43082217042,"MD","Montgomery County","Silver Spring"
"2023.01.31",20902,2020.68598482657,"MD","Montgomery County","Silver Spring"
"2023.02.28",20902,2036.80129194766,"MD","Montgomery County","Silver Spring"
"2023.03.31",20902,2068.19171745625,"MD","Montgomery County","Silver Spring"
"2023.04.30",20902,2101.12259196108,"MD","Montgomery County","Silver Spring"
"2023.05.31",20902,2124.89485371319,"MD","Montgomery County","Silver Spring"
"2023.06.30",20902,2160.47073334327,"MD","Montgomery County","Silver Spring"
"2023.07.31",20902,2162.34781023084,"MD","Montgomery County","Silver Spring"
"2023.08.31",20902,2160.94397642291,"MD","Montgomery County","Silver Spring"
"2023.09.30",20902,2159.02283893082,"MD","Montgomery County","Silver Spring"
"2023.10.31",20902,2169.51154082969,"MD","Montgomery County","Silver Spring"
"2023.11.30",20902,2177.32229882406,"MD","Montgomery County","Silver Spring"
"2023.12.31",20902,2183.72350270235,"MD","Montgomery County","Silver Spring"
"2024.01.31",20902,2175.37449446135,"MD","Montgomery County","Silver Spring"
"2024.02.29",20902,2155.36345473427,"MD","Montgomery County","Silver Spring"
"2024.03.31",20902,2174.16168601687,"MD","Montgomery County","Silver Spring"
"2024.04.30",20902,2182.24137575547,"MD","Montgomery County","Silver Spring"
"2024.05.31",20902,2226.40028354086,"MD","Montgomery County","Silver Spring"
"2024.06.30",20902,2206.73454078757,"MD","Montgomery County","Silver Spring"
"2024.07.31",20902,2228.72657761041,"MD","Montgomery County","Silver Spring"
"2024.08.31",20902,2245.99185463659,"MD","Montgomery County","Silver Spring"
"2021.02.28",20904,1661.68862135842,"MD","Montgomery County","Silver Spring"
"2021.03.31",20904,1658.07780130239,"MD","Montgomery County","Silver Spring"
"2021.04.30",20904,1665.38103425664,"MD","Montgomery County","Silver Spring"
"2021.05.31",20904,1661.38973751723,"MD","Montgomery County","Silver Spring"
"2021.06.30",20904,1678.62583840683,"MD","Montgomery County","Silver Spring"
"2021.07.31",20904,1699.49415612044,"MD","Montgomery County","Silver Spring"
"2021.08.31",20904,1726.69066781972,"MD","Montgomery County","Silver Spring"
"2021.09.30",20904,1761.3416945813,"MD","Montgomery County","Silver Spring"
"2021.10.31",20904,1787.25984986041,"MD","Montgomery County","Silver Spring"
"2021.11.30",20904,1798.51490045186,"MD","Montgomery County","Silver Spring"
"2021.12.31",20904,1777.13032442061,"MD","Montgomery County","Silver Spring"
"2022.01.31",20904,1766.69032643626,"MD","Montgomery County","Silver Spring"
"2022.02.28",20904,1768.70384837429,"MD","Montgomery County","Silver Spring"
"2022.03.31",20904,1791.27892616258,"MD","Montgomery County","Silver Spring"
"2022.04.30",20904,1792.6784887981,"MD","Montgomery County","Silver Spring"
"2022.05.31",20904,1774.66134041191,"MD","Montgomery County","Silver Spring"
"2022.06.30",20904,1785.19583930636,"MD","Montgomery County","Silver Spring"
"2022.07.31",20904,1800.02448843652,"MD","Montgomery County","Silver Spring"
"2022.08.31",20904,1838.86381764307,"MD","Montgomery County","Silver Spring"
"2022.09.30",20904,1830.32933254465,"MD","Montgomery County","Silver Spring"
"2022.10.31",20904,1853.11762985128,"MD","Montgomery County","Silver Spring"
"2022.11.30",20904,1829.8079623613,"MD","Montgomery County","Silver Spring"
"2022.12.31",20904,1849.56192716468,"MD","Montgomery County","Silver Spring"
"2023.01.31",20904,1840.98705797726,"MD","Montgomery County","Silver Spring"
"2023.02.28",20904,1883.11355053364,"MD","Montgomery County","Silver Spring"
"2023.03.31",20904,1903.32600748541,"MD","Montgomery County","Silver Spring"
"2023.04.30",20904,1906.00336141115,"MD","Montgomery County","Silver Spring"
"2023.05.31",20904,1888.76821839272,"MD","Montgomery County","Silver Spring"
"2023.06.30",20904,1878.66016733913,"MD","Montgomery County","Silver Spring"
"2023.07.31",20904,1899.89934232972,"MD","Montgomery County","Silver Spring"
"2023.08.31",20904,1932.42118127523,"MD","Montgomery County","Silver Spring"
"2023.09.30",20904,1982.39874447247,"MD","Montgomery County","Silver Spring"
"2023.10.31",20904,1982.26240307377,"MD","Montgomery County","Silver Spring"
"2023.11.30",20904,1955.1802532567,"MD","Montgomery County","Silver Spring"
"2023.12.31",20904,1909.37472101466,"MD","Montgomery County","Silver Spring"
"2024.01.31",20904,1907.47994599166,"MD","Montgomery County","Silver Spring"
"2024.02.29",20904,1929.88625963759,"MD","Montgomery County","Silver Spring"
"2024.03.31",20904,1953.31753505636,"MD","Montgomery County","Silver Spring"
"2024.04.30",20904,1965.46494739087,"MD","Montgomery County","Silver Spring"
"2024.05.31",20904,1988.21330109691,"MD","Montgomery County","Silver Spring"
"2024.06.30",20904,1999.91324225645,"MD","Montgomery County","Silver Spring"
"2024.07.31",20904,2009.25985682888,"MD","Montgomery County","Silver Spring"
"2024.08.31",20904,2021.49924242424,"MD","Montgomery County","Silver Spring"
"2015.01.31",20148,2093.0254277491,"VA","Loudoun County","Ashburn"
"2015.02.28",20148,2127.97934638283,"VA","Loudoun County","Ashburn"
"2015.03.31",20148,2146.22527945064,"VA","Loudoun County","Ashburn"
"2015.04.30",20148,2145.62916602794,"VA","Loudoun County","Ashburn"
"2015.05.31",20148,2154.78037671543,"VA","Loudoun County","Ashburn"
"2015.06.30",20148,2153.81290394974,"VA","Loudoun County","Ashburn"
"2015.07.31",20148,2166.10689853833,"VA","Loudoun County","Ashburn"
"2015.08.31",20148,2158.97742419972,"VA","Loudoun County","Ashburn"
"2015.09.30",20148,2149.30842927371,"VA","Loudoun County","Ashburn"
"2015.10.31",20148,2125.96029533827,"VA","Loudoun County","Ashburn"
"2015.11.30",20148,2123.05950536761,"VA","Loudoun County","Ashburn"
"2015.12.31",20148,2122.77693862441,"VA","Loudoun County","Ashburn"
"2016.01.31",20148,2132.16273057867,"VA","Loudoun County","Ashburn"
"2016.02.29",20148,2142.77357222654,"VA","Loudoun County","Ashburn"
"2016.03.31",20148,2152.94401732959,"VA","Loudoun County","Ashburn"
"2016.04.30",20148,2185.30980172463,"VA","Loudoun County","Ashburn"
"2016.05.31",20148,2191.80344975865,"VA","Loudoun County","Ashburn"
"2016.06.30",20148,2191.00766362659,"VA","Loudoun County","Ashburn"
"2016.07.31",20148,2183.38827943967,"VA","Loudoun County","Ashburn"
"2016.08.31",20148,2187.13975628754,"VA","Loudoun County","Ashburn"
"2016.09.30",20148,2196.64290019233,"VA","Loudoun County","Ashburn"
"2016.10.31",20148,2198.8821846085,"VA","Loudoun County","Ashburn"
"2016.11.30",20148,2193.93858550275,"VA","Loudoun County","Ashburn"
"2016.12.31",20148,2162.24743447767,"VA","Loudoun County","Ashburn"
"2017.01.31",20148,2146.92256816256,"VA","Loudoun County","Ashburn"
"2017.02.28",20148,2157.09247368243,"VA","Loudoun County","Ashburn"
"2017.03.31",20148,2187.79371614189,"VA","Loudoun County","Ashburn"
"2017.04.30",20148,2205.86670377424,"VA","Loudoun County","Ashburn"
"2017.05.31",20148,2205.67879780375,"VA","Loudoun County","Ashburn"
"2017.06.30",20148,2215.34831040744,"VA","Loudoun County","Ashburn"
"2017.07.31",20148,2216.98675234975,"VA","Loudoun County","Ashburn"
"2017.08.31",20148,2217.32697676673,"VA","Loudoun County","Ashburn"
"2017.09.30",20148,2213.19089658027,"VA","Loudoun County","Ashburn"
"2017.10.31",20148,2194.06542656524,"VA","Loudoun County","Ashburn"
"2017.11.30",20148,2183.50423779073,"VA","Loudoun County","Ashburn"
"2017.12.31",20148,2189.03329975758,"VA","Loudoun County","Ashburn"
"2018.01.31",20148,2211.49625110044,"VA","Loudoun County","Ashburn"
"2018.02.28",20148,2224.10408389912,"VA","Loudoun County","Ashburn"
"2018.03.31",20148,2214.55417994666,"VA","Loudoun County","Ashburn"
"2018.04.30",20148,2211.13719267974,"VA","Loudoun County","Ashburn"
"2018.05.31",20148,2228.57922145891,"VA","Loudoun County","Ashburn"
"2018.06.30",20148,2255.68402890087,"VA","Loudoun County","Ashburn"
"2018.07.31",20148,2257.33084034543,"VA","Loudoun County","Ashburn"
"2018.08.31",20148,2255.07613395111,"VA","Loudoun County","Ashburn"
"2018.09.30",20148,2234.79524702908,"VA","Loudoun County","Ashburn"
"2018.10.31",20148,2236.11910020331,"VA","Loudoun County","Ashburn"
"2018.11.30",20148,2243.1055368224,"VA","Loudoun County","Ashburn"
"2018.12.31",20148,2272.52355005213,"VA","Loudoun County","Ashburn"
"2019.01.31",20148,2280.64619647792,"VA","Loudoun County","Ashburn"
"2019.02.28",20148,2274.28346098913,"VA","Loudoun County","Ashburn"
"2019.03.31",20148,2276.05124222271,"VA","Loudoun County","Ashburn"
"2019.04.30",20148,2289.98973966874,"VA","Loudoun County","Ashburn"
"2019.05.31",20148,2307.02926431916,"VA","Loudoun County","Ashburn"
"2019.06.30",20148,2308.76462995519,"VA","Loudoun County","Ashburn"
"2019.07.31",20148,2314.62533743309,"VA","Loudoun County","Ashburn"
"2019.08.31",20148,2312.57054933379,"VA","Loudoun County","Ashburn"
"2019.09.30",20148,2303.83748952973,"VA","Loudoun County","Ashburn"
"2019.10.31",20148,2276.83408832748,"VA","Loudoun County","Ashburn"
"2019.11.30",20148,2263.51489895769,"VA","Loudoun County","Ashburn"
"2019.12.31",20148,2272.90935362727,"VA","Loudoun County","Ashburn"
"2020.01.31",20148,2288.51889898397,"VA","Loudoun County","Ashburn"
"2020.02.29",20148,2311.63282438336,"VA","Loudoun County","Ashburn"
"2020.03.31",20148,2309.36209517021,"VA","Loudoun County","Ashburn"
"2020.04.30",20148,2313.67804241548,"VA","Loudoun County","Ashburn"
"2020.05.31",20148,2308.38135153284,"VA","Loudoun County","Ashburn"
"2020.06.30",20148,2316.67396484977,"VA","Loudoun County","Ashburn"
"2020.07.31",20148,2329.22122982287,"VA","Loudoun County","Ashburn"
"2020.08.31",20148,2337.83212339062,"VA","Loudoun County","Ashburn"
"2020.09.30",20148,2342.50301257197,"VA","Loudoun County","Ashburn"
"2020.10.31",20148,2344.64599136197,"VA","Loudoun County","Ashburn"
"2020.11.30",20148,2334.82281909602,"VA","Loudoun County","Ashburn"
"2020.12.31",20148,2318.81150811397,"VA","Loudoun County","Ashburn"
"2021.01.31",20148,2329.98448694073,"VA","Loudoun County","Ashburn"
"2021.02.28",20148,2301.29157480258,"VA","Loudoun County","Ashburn"
"2021.03.31",20148,2303.23689078473,"VA","Loudoun County","Ashburn"
"2021.04.30",20148,2329.16634930796,"VA","Loudoun County","Ashburn"
"2021.05.31",20148,2418.56526484773,"VA","Loudoun County","Ashburn"
"2021.06.30",20148,2501.41020603327,"VA","Loudoun County","Ashburn"
"2021.07.31",20148,2541.78104466146,"VA","Loudoun County","Ashburn"
"2021.08.31",20148,2571.03431910572,"VA","Loudoun County","Ashburn"
"2021.09.30",20148,2589.67722814553,"VA","Loudoun County","Ashburn"
"2021.10.31",20148,2609.40449212852,"VA","Loudoun County","Ashburn"
"2021.11.30",20148,2604.12054644704,"VA","Loudoun County","Ashburn"
"2021.12.31",20148,2598.45632435058,"VA","Loudoun County","Ashburn"
"2022.01.31",20148,2608.78865547555,"VA","Loudoun County","Ashburn"
"2022.02.28",20148,2640.39620356992,"VA","Loudoun County","Ashburn"
"2022.03.31",20148,2704.88353103606,"VA","Loudoun County","Ashburn"
"2022.04.30",20148,2728.70943316124,"VA","Loudoun County","Ashburn"
"2022.05.31",20148,2771.55222808428,"VA","Loudoun County","Ashburn"
"2022.06.30",20148,2798.49529330974,"VA","Loudoun County","Ashburn"
"2022.07.31",20148,2813.81863965354,"VA","Loudoun County","Ashburn"
"2022.08.31",20148,2800.66285648778,"VA","Loudoun County","Ashburn"
"2022.09.30",20148,2783.07962706941,"VA","Loudoun County","Ashburn"
"2022.10.31",20148,2779.61798696696,"VA","Loudoun County","Ashburn"
"2022.11.30",20148,2793.67220574649,"VA","Loudoun County","Ashburn"
"2022.12.31",20148,2790.28744012607,"VA","Loudoun County","Ashburn"
"2023.01.31",20148,2807.06478322017,"VA","Loudoun County","Ashburn"
"2023.02.28",20148,2804.70103007585,"VA","Loudoun County","Ashburn"
"2023.03.31",20148,2805.86557905843,"VA","Loudoun County","Ashburn"
"2023.04.30",20148,2834.74995481667,"VA","Loudoun County","Ashburn"
"2023.05.31",20148,2858.28787726668,"VA","Loudoun County","Ashburn"
"2023.06.30",20148,2904.3974063574,"VA","Loudoun County","Ashburn"
"2023.07.31",20148,2914.66788521746,"VA","Loudoun County","Ashburn"
"2023.08.31",20148,2960.77257622187,"VA","Loudoun County","Ashburn"
"2023.09.30",20148,2956.88994204519,"VA","Loudoun County","Ashburn"
"2023.10.31",20148,2946.64693574478,"VA","Loudoun County","Ashburn"
"2023.11.30",20148,2928.97109066156,"VA","Loudoun County","Ashburn"
"2023.12.31",20148,2922.49487914074,"VA","Loudoun County","Ashburn"
"2024.01.31",20148,2938.7648542801,"VA","Loudoun County","Ashburn"
"2024.02.29",20148,2956.3495139585,"VA","Loudoun County","Ashburn"
"2024.03.31",20148,2994.34303148152,"VA","Loudoun County","Ashburn"
"2024.04.30",20148,3027.19882896913,"VA","Loudoun County","Ashburn"
"2024.05.31",20148,3057.16277487768,"VA","Loudoun County","Ashburn"
"2024.06.30",20148,3068.7321869094,"VA","Loudoun County","Ashburn"
"2024.07.31",20148,3082.83005855686,"VA","Loudoun County","Ashburn"
"2024.08.31",20148,3081.41773809524,"VA","Loudoun County","Ashburn"
"2015.01.31",20009,2218.28623213866,"DC","District of Columbia","Washington"
"2015.02.28",20009,2201.18530261613,"DC","District of Columbia","Washington"
"2015.03.31",20009,2184.57089307538,"DC","District of Columbia","Washington"
"2015.04.30",20009,2198.61842558092,"DC","District of Columbia","Washington"
"2015.05.31",20009,2214.36009311321,"DC","District of Columbia","Washington"
"2015.06.30",20009,2226.43369879244,"DC","District of Columbia","Washington"
"2015.07.31",20009,2250.32072370077,"DC","District of Columbia","Washington"
"2015.08.31",20009,2241.53053439879,"DC","District of Columbia","Washington"
"2015.09.30",20009,2226.09252708667,"DC","District of Columbia","Washington"
"2015.10.31",20009,2221.76458459444,"DC","District of Columbia","Washington"
"2015.11.30",20009,2235.51364861415,"DC","District of Columbia","Washington"
"2015.12.31",20009,2224.99883134721,"DC","District of Columbia","Washington"
"2016.01.31",20009,2201.47658386819,"DC","District of Columbia","Washington"
"2016.02.29",20009,2205.25002933721,"DC","District of Columbia","Washington"
"2016.03.31",20009,2230.07530869825,"DC","District of Columbia","Washington"
"2016.04.30",20009,2251.07249876576,"DC","District of Columbia","Washington"
"2016.05.31",20009,2254.47276436115,"DC","District of Columbia","Washington"
"2016.06.30",20009,2250.20398035758,"DC","District of Columbia","Washington"
"2016.07.31",20009,2250.33365602614,"DC","District of Columbia","Washington"
"2016.08.31",20009,2259.33263745131,"DC","District of Columbia","Washington"
"2016.09.30",20009,2256.60012452927,"DC","District of Columbia","Washington"
"2016.10.31",20009,2218.90028773509,"DC","District of Columbia","Washington"
"2016.11.30",20009,2236.43797078978,"DC","District of Columbia","Washington"
"2016.12.31",20009,2243.85273228809,"DC","District of Columbia","Washington"
"2017.01.31",20009,2279.44043047114,"DC","District of Columbia","Washington"
"2017.02.28",20009,2270.64630770696,"DC","District of Columbia","Washington"
"2017.03.31",20009,2290.07465714383,"DC","District of Columbia","Washington"
"2017.04.30",20009,2300.70402820451,"DC","District of Columbia","Washington"
"2017.05.31",20009,2306.64671837916,"DC","District of Columbia","Washington"
"2017.06.30",20009,2309.52327295964,"DC","District of Columbia","Washington"
"2017.07.31",20009,2308.59485262387,"DC","District of Columbia","Washington"
"2017.08.31",20009,2289.91600004139,"DC","District of Columbia","Washington"
"2017.09.30",20009,2287.74105536246,"DC","District of Columbia","Washington"
"2017.10.31",20009,2276.3183207796,"DC","District of Columbia","Washington"
"2017.11.30",20009,2288.14447658977,"DC","District of Columbia","Washington"
"2017.12.31",20009,2294.58756775467,"DC","District of Columbia","Washington"
"2018.01.31",20009,2311.89429641876,"DC","District of Columbia","Washington"
"2018.02.28",20009,2299.61452562281,"DC","District of Columbia","Washington"
"2018.03.31",20009,2296.12387880672,"DC","District of Columbia","Washington"
"2018.04.30",20009,2290.55840602896,"DC","District of Columbia","Washington"
"2018.05.31",20009,2308.91426112965,"DC","District of Columbia","Washington"
"2018.06.30",20009,2323.87880036307,"DC","District of Columbia","Washington"
"2018.07.31",20009,2343.88195713865,"DC","District of Columbia","Washington"
"2018.08.31",20009,2360.64387215356,"DC","District of Columbia","Washington"
"2018.09.30",20009,2349.34608940127,"DC","District of Columbia","Washington"
"2018.10.31",20009,2348.4396037686,"DC","District of Columbia","Washington"
"2018.11.30",20009,2333.71478141423,"DC","District of Columbia","Washington"
"2018.12.31",20009,2334.41478926157,"DC","District of Columbia","Washington"
"2019.01.31",20009,2335.66682445119,"DC","District of Columbia","Washington"
"2019.02.28",20009,2342.30837339202,"DC","District of Columbia","Washington"
"2019.03.31",20009,2357.46281582771,"DC","District of Columbia","Washington"
"2019.04.30",20009,2359.55939816296,"DC","District of Columbia","Washington"
"2019.05.31",20009,2369.20621980537,"DC","District of Columbia","Washington"
"2019.06.30",20009,2376.76653805366,"DC","District of Columbia","Washington"
"2019.07.31",20009,2394.07665111281,"DC","District of Columbia","Washington"
"2019.08.31",20009,2402.35158281367,"DC","District of Columbia","Washington"
"2019.09.30",20009,2400.08114565646,"DC","District of Columbia","Washington"
"2019.10.31",20009,2389.04751747129,"DC","District of Columbia","Washington"
"2019.11.30",20009,2378.90135499515,"DC","District of Columbia","Washington"
"2019.12.31",20009,2368.30199860064,"DC","District of Columbia","Washington"
"2020.01.31",20009,2378.82889027734,"DC","District of Columbia","Washington"
"2020.02.29",20009,2393.48413609269,"DC","District of Columbia","Washington"
"2020.03.31",20009,2421.97204160816,"DC","District of Columbia","Washington"
"2020.04.30",20009,2415.01391751796,"DC","District of Columbia","Washington"
"2020.05.31",20009,2405.94216315683,"DC","District of Columbia","Washington"
"2020.06.30",20009,2388.41131330447,"DC","District of Columbia","Washington"
"2020.07.31",20009,2380.11247019922,"DC","District of Columbia","Washington"
"2020.08.31",20009,2365.62219372757,"DC","District of Columbia","Washington"
"2020.09.30",20009,2323.69653697722,"DC","District of Columbia","Washington"
"2020.10.31",20009,2281.48249728193,"DC","District of Columbia","Washington"
"2020.11.30",20009,2254.22972261481,"DC","District of Columbia","Washington"
"2020.12.31",20009,2256.56413995625,"DC","District of Columbia","Washington"
"2021.01.31",20009,2258.14524157776,"DC","District of Columbia","Washington"
"2021.02.28",20009,2263.55317581922,"DC","District of Columbia","Washington"
"2021.03.31",20009,2255.50839657943,"DC","District of Columbia","Washington"
"2021.04.30",20009,2266.31254881127,"DC","District of Columbia","Washington"
"2021.05.31",20009,2287.4843164684,"DC","District of Columbia","Washington"
"2021.06.30",20009,2329.13177550155,"DC","District of Columbia","Washington"
"2021.07.31",20009,2365.42690674333,"DC","District of Columbia","Washington"
"2021.08.31",20009,2384.81073299137,"DC","District of Columbia","Washington"
"2021.09.30",20009,2399.85989873982,"DC","District of Columbia","Washington"
"2021.10.31",20009,2408.83026365337,"DC","District of Columbia","Washington"
"2021.11.30",20009,2412.67817424898,"DC","District of Columbia","Washington"
"2021.12.31",20009,2412.11387941445,"DC","District of Columbia","Washington"
"2022.01.31",20009,2431.61423882961,"DC","District of Columbia","Washington"
"2022.02.28",20009,2443.68981897131,"DC","District of Columbia","Washington"
"2022.03.31",20009,2459.49582118086,"DC","District of Columbia","Washington"
"2022.04.30",20009,2466.21231345351,"DC","District of Columbia","Washington"
"2022.05.31",20009,2488.57450484122,"DC","District of Columbia","Washington"
"2022.06.30",20009,2513.42961772627,"DC","District of Columbia","Washington"
"2022.07.31",20009,2532.08521935978,"DC","District of Columbia","Washington"
"2022.08.31",20009,2542.16037511034,"DC","District of Columbia","Washington"
"2022.09.30",20009,2539.23022926725,"DC","District of Columbia","Washington"
"2022.10.31",20009,2530.07969046007,"DC","District of Columbia","Washington"
"2022.11.30",20009,2520.64036861495,"DC","District of Columbia","Washington"
"2022.12.31",20009,2527.86482910137,"DC","District of Columbia","Washington"
"2023.01.31",20009,2533.15197144538,"DC","District of Columbia","Washington"
"2023.02.28",20009,2542.44382227316,"DC","District of Columbia","Washington"
"2023.03.31",20009,2537.56278118288,"DC","District of Columbia","Washington"
"2023.04.30",20009,2535.14298274732,"DC","District of Columbia","Washington"
"2023.05.31",20009,2542.21236563201,"DC","District of Columbia","Washington"
"2023.06.30",20009,2552.92368424051,"DC","District of Columbia","Washington"
"2023.07.31",20009,2577.10119515069,"DC","District of Columbia","Washington"
"2023.08.31",20009,2587.39031599558,"DC","District of Columbia","Washington"
"2023.09.30",20009,2594.90669323591,"DC","District of Columbia","Washington"
"2023.10.31",20009,2597.74581320587,"DC","District of Columbia","Washington"
"2023.11.30",20009,2591.44878847627,"DC","District of Columbia","Washington"
"2023.12.31",20009,2591.42122275989,"DC","District of Columbia","Washington"
"2024.01.31",20009,2574.15466381753,"DC","District of Columbia","Washington"
"2024.02.29",20009,2588.17275257811,"DC","District of Columbia","Washington"
"2024.03.31",20009,2593.376663563,"DC","District of Columbia","Washington"
"2024.04.30",20009,2615.98483168925,"DC","District of Columbia","Washington"
"2024.05.31",20009,2619.47862490375,"DC","District of Columbia","Washington"
"2024.06.30",20009,2642.22512223374,"DC","District of Columbia","Washington"
"2024.07.31",20009,2656.07874933287,"DC","District of Columbia","Washington"
"2024.08.31",20009,2664.01091202904,"DC","District of Columbia","Washington"
"2015.01.31",20850,1832.62118047698,"MD","Montgomery County","Rockville"
"2015.02.28",20850,1854.63578076243,"MD","Montgomery County","Rockville"
"2015.03.31",20850,1869.54370650669,"MD","Montgomery County","Rockville"
"2015.04.30",20850,1877.46537731448,"MD","Montgomery County","Rockville"
"2015.05.31",20850,1863.83259695322,"MD","Montgomery County","Rockville"
"2015.06.30",20850,1870.15583857778,"MD","Montgomery County","Rockville"
"2015.07.31",20850,1874.11091359073,"MD","Montgomery County","Rockville"
"2015.08.31",20850,1877.20461839832,"MD","Montgomery County","Rockville"
"2015.09.30",20850,1889.50960776991,"MD","Montgomery County","Rockville"
"2015.10.31",20850,1886.96757534854,"MD","Montgomery County","Rockville"
"2015.11.30",20850,1886.41055284259,"MD","Montgomery County","Rockville"
"2015.12.31",20850,1887.76157556676,"MD","Montgomery County","Rockville"
"2016.01.31",20850,1883.77752541034,"MD","Montgomery County","Rockville"
"2016.02.29",20850,1907.96832479703,"MD","Montgomery County","Rockville"
"2016.03.31",20850,1891.96248874103,"MD","Montgomery County","Rockville"
"2016.04.30",20850,1905.06068117809,"MD","Montgomery County","Rockville"
"2016.05.31",20850,1890.9875235994,"MD","Montgomery County","Rockville"
"2016.06.30",20850,1911.76516924896,"MD","Montgomery County","Rockville"
"2016.07.31",20850,1909.53132912759,"MD","Montgomery County","Rockville"
"2016.08.31",20850,1907.86340651292,"MD","Montgomery County","Rockville"
"2016.09.30",20850,1907.62446661983,"MD","Montgomery County","Rockville"
"2016.10.31",20850,1913.08130698813,"MD","Montgomery County","Rockville"
"2016.11.30",20850,1897.20134734344,"MD","Montgomery County","Rockville"
"2016.12.31",20850,1909.4277995528,"MD","Montgomery County","Rockville"
"2017.01.31",20850,1900.58463393749,"MD","Montgomery County","Rockville"
"2017.02.28",20850,1921.63883120733,"MD","Montgomery County","Rockville"
"2017.03.31",20850,1906.89236765545,"MD","Montgomery County","Rockville"
"2017.04.30",20850,1913.63117929004,"MD","Montgomery County","Rockville"
"2017.05.31",20850,1942.99391857497,"MD","Montgomery County","Rockville"
"2017.06.30",20850,1944.63997535846,"MD","Montgomery County","Rockville"
"2017.07.31",20850,1955.48461440601,"MD","Montgomery County","Rockville"
"2017.08.31",20850,1930.16109942012,"MD","Montgomery County","Rockville"
"2017.09.30",20850,1938.47569410472,"MD","Montgomery County","Rockville"
"2017.10.31",20850,1946.12094352276,"MD","Montgomery County","Rockville"
"2017.11.30",20850,1930.73511351029,"MD","Montgomery County","Rockville"
"2017.12.31",20850,1914.00201685559,"MD","Montgomery County","Rockville"
"2018.01.31",20850,1890.23981360609,"MD","Montgomery County","Rockville"
"2018.02.28",20850,1909.46030024034,"MD","Montgomery County","Rockville"
"2018.03.31",20850,1916.41535370116,"MD","Montgomery County","Rockville"
"2018.04.30",20850,1945.43188027305,"MD","Montgomery County","Rockville"
"2018.05.31",20850,1970.9235753484,"MD","Montgomery County","Rockville"
"2018.06.30",20850,2001.77958116675,"MD","Montgomery County","Rockville"
"2018.07.31",20850,2002.80617468112,"MD","Montgomery County","Rockville"
"2018.08.31",20850,2004.41652597546,"MD","Montgomery County","Rockville"
"2018.09.30",20850,1998.80538384073,"MD","Montgomery County","Rockville"
